# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTimeTotalNS,1705332394197000000,1705332404667000000,1333252277
FilePageCache.maxRegisteredFiles,1705332394197000000,1705332404667000000,120
StorageLockContext.competingThreads.90P,1705332394197000000,1705332404667000000,0
FilePageCacheLockFree.totalBytesRequested,1705332394197000000,1705332404667000000,73728
FilePageCacheLockFree.totalClosedStoragesReclaimed,1705332394197000000,1705332404667000000,2
FilePageCacheLockFree.totalBytesRead,1705332394197000000,1705332404667000000,0
FilePageCacheLockFree.nativeBytesInUse,1705332394197000000,1705332404667000000,0
FilePageCache.capacityInBytes,1705332394197000000,1705332404667000000,503316478
FilePageCache.pageLoadsAboveSizeThreshold,1705332394197000000,1705332404667000000,0
DirectByteBufferAllocator.disposed,1705332394197000000,1705332404667000000,8
FilePageCache.disposedBuffers,1705332394197000000,1705332404667000000,55
FilePageCache.totalPageDisposalsUs,1705332394197000000,1705332404667000000,217
FilePageCacheLockFree.totalNativeBytesReclaimed,1705332394197000000,1705332404667000000,16384
FilePageCache.uncachedFileAccess,1705332394197000000,1705332404667000000,57
StorageLockContext.competingThreads.max,1705332394197000000,1705332404667000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1705332394197000000,1705332404667000000,23
FilePageCache.maxCacheSizeInBytes,1705332394197000000,1705332404667000000,50348032
FilePageCacheLockFree.totalPagesReclaimed,1705332394197000000,1705332404667000000,2
FilePageCache.pageHits,1705332394197000000,1705332404667000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1705332394197000000,1705332404667000000,0
FilePageCacheLockFree.totalPagesRequested,1705332394197000000,1705332404667000000,9
FilePageCacheLockFree.heapBytesInUse,1705332394197000000,1705332404667000000,0
FilePageCacheLockFree.totalPagesAllocated,1705332394197000000,1705332404667000000,2
FilePageCacheLockFree.totalPagesWritten,1705332394197000000,1705332404667000000,3
FilePageCacheLockFree.totalPageAllocationsWaited,1705332394197000000,1705332404667000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1705332394197000000,1705332404667000000,0
FilePageCacheLockFree.totalPagesReadMs,1705332394197000000,1705332404667000000,2
FilePageCacheLockFree.totalNativeBytesAllocated,1705332394197000000,1705332404667000000,16384
FilePageCacheLockFree.totalBytesWritten,1705332394197000000,1705332404667000000,24
FilePageCacheLockFree.housekeeperTimeSpentMs,1705332394197000000,1705332404667000000,28
FilePageCacheLockFree.totalHeapBytesReclaimed,1705332394197000000,1705332404667000000,0
FilePageCacheLockFree.totalPagesHandedOver,1705332394197000000,1705332404667000000,0
DirectByteBufferAllocator.hits,1705332394197000000,1705332404667000000,5
FilePageCache.pageLoads,1705332394197000000,1705332404667000000,55
StorageLockContext.competingThreads.avg,1705332394197000000,1705332404667000000,0.0
