# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.entries.lookupDuration90PMs,1705521859800000000,1705521867670000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1705521859800000000,1705521867670000000,0.0
Indexes.stubs.lookupDurationMaxMs,1705521859800000000,1705521867670000000,0.0
Indexes.stubs.lookupDuration90PMs,1705521859800000000,1705521867670000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1705521859800000000,1705521867670000000,0.0
Indexes.stubs.lookups,1705521859800000000,1705521867670000000,0.0
Indexes.entries.lookups,1705521859800000000,1705521867670000000,0.0
Indexes.entries.lookupDurationMaxMs,1705521859800000000,1705521867670000000,0.0
Indexes.allKeys.lookupDuration90PMs,1705521859800000000,1705521867670000000,0.0
Indexes.allKeys.lookups,1705521859800000000,1705521867670000000,0.0
Indexes.stubs.lookupDurationAvgMs,1705521859800000000,1705521867670000000,0.0
Indexes.entries.lookupDurationAvgMs,1705521859800000000,1705521867670000000,0.0
FilePageCacheLockFree.totalPagesWritten,1705521859800000000,1705521867670000000,4
FilePageCacheLockFree.totalPagesHandedOver,1705521859800000000,1705521867670000000,0
DirectByteBufferAllocator.hits,1705521859800000000,1705521867670000000,42
StorageLockContext.competingThreads.max,1705521859800000000,1705521867670000000,0
FilePageCacheLockFree.totalPagesReclaimed,1705521859800000000,1705521867670000000,14
FilePageCacheLockFree.heapBytesInUse,1705521859800000000,1705521867670000000,0
FilePageCache.totalPageDisposalsUs,1705521859800000000,1705521867670000000,2059
FilePageCacheLockFree.totalBytesWritten,1705521859800000000,1705521867670000000,4163
FilePageCache.maxCacheSizeInBytes,1705521859800000000,1705521867670000000,503324672
DirectByteBufferAllocator.disposed,1705521859800000000,1705521867670000000,440
FilePageCache.pageLoadsAboveSizeThreshold,1705521859800000000,1705521867670000000,37
FilePageCache.totalPageLoadsUs,1705521859800000000,1705521867670000000,668541
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705521859800000000,1705521867670000000,42057728
FilePageCacheLockFree.totalHeapBytesAllocated,1705521859800000000,1705521867670000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1705521859800000000,1705521867670000000,0
FilePageCache.maxRegisteredFiles,1705521859800000000,1705521867670000000,1235
FilePageCache.pageHits,1705521859800000000,1705521867670000000,21
FilePageCacheLockFree.totalPagesRequested,1705521859800000000,1705521867670000000,562
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1705521859800000000,1705521867670000000,42057728
FilePageCacheLockFree.totalPagesWriteMs,1705521859800000000,1705521867670000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1705521859800000000,1705521867670000000,114688
FilePageCacheLockFree.totalNativeBytesReclaimed,1705521859800000000,1705521867670000000,114688
FilePageCache.disposedBuffers,1705521859800000000,1705521867670000000,522
FilePageCacheLockFree.totalBytesRead,1705521859800000000,1705521867670000000,100914
FilePageCacheLockFree.housekeeperTurnsDone,1705521859800000000,1705521867670000000,18
DirectByteBufferAllocator.misses,1705521859800000000,1705521867670000000,494
FilePageCacheLockFree.totalClosedStoragesReclaimed,1705521859800000000,1705521867670000000,2
StorageLockContext.competingThreads.90P,1705521859800000000,1705521867670000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1705521859800000000,1705521867670000000,0
DirectByteBufferAllocator.reclaimed,1705521859800000000,1705521867670000000,96
FilePageCacheLockFree.totalPagesReadMs,1705521859800000000,1705521867670000000,17
FilePageCacheLockFree.totalPagesRequestsMs,1705521859800000000,1705521867670000000,21
FilePageCache.uncachedFileAccess,1705521859800000000,1705521867670000000,334
FilePageCache.pageFastCacheHits,1705521859800000000,1705521867670000000,14024
FilePageCacheLockFree.housekeeperTimeSpentMs,1705521859800000000,1705521867670000000,33
FilePageCacheLockFree.totalBytesRequested,1705521859800000000,1705521867670000000,4603904
FilePageCacheLockFree.totalPageAllocationsWaited,1705521859800000000,1705521867670000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1705521859800000000,1705521867670000000,7001
FilePageCache.capacityInBytes,1705521859800000000,1705521867670000000,503316478
FilePageCache.pageLoads,1705521859800000000,1705521867670000000,485
FilePageCacheLockFree.nativeBytesInUse,1705521859800000000,1705521867670000000,0
StorageLockContext.competingThreads.avg,1705521859800000000,1705521867670000000,0.0
FilePageCacheLockFree.totalPagesAllocated,1705521859800000000,1705521867670000000,14
NonBlockingReadAction.failedExecutionTimeUs,1705521859800000000,1705521867670000000,297031
AWTEventQueue.dispatchTimeTotalNS,1705521859800000000,1705521867670000000,4167807733
NonBlockingReadAction.finalizedExecutionsCount,1705521859800000000,1705521867670000000,50
NonBlockingReadAction.failedExecutionsCount,1705521859800000000,1705521867670000000,2
NonBlockingReadAction.finalizedExecutionTimeUs,1705521859800000000,1705521867670000000,877045
workspaceModel.mutableEntityStorage.has.same.entities.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1705521859800000000,1705521867670000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1705521859800000000,1705521867670000000,0
workspaceModel.load.cache.metadata.from.file.ms,1705521859800000000,1705521867670000000,38
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1705521859800000000,1705521867670000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1705521859800000000,1705521867670000000,2
jps.load.initial.state.ms,1705521859800000000,1705521867670000000,9
jps.facet.change.listener.init.bridge.ms,1705521859800000000,1705521867670000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1705521859800000000,1705521867670000000,220
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1705521859800000000,1705521867670000000,0
jps.reload.project.entities.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1705521859800000000,1705521867670000000,0
jps.load.project.to.empty.storage.ms,1705521859800000000,1705521867670000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1705521859800000000,1705521867670000000,0
jps.global.initialize.library.bridges.ms,1705521859800000000,1705521867670000000,1
jps.global.initialize.library.bridges.after.loading.ms,1705521859800000000,1705521867670000000,0
workspaceModel.load.cache.from.file.ms,1705521859800000000,1705521867670000000,153
jps.global.get.library.by.name.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1705521859800000000,1705521867670000000,3
workspaceModel.mutableEntityStorage.entities.by.source.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1705521859800000000,1705521867670000000,0
jps.apply.loaded.storage.ms,1705521859800000000,1705521867670000000,0
jps.library.entities.serializer.save.entities.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1705521859800000000,1705521867670000000,0
jps.save.changed.project.entities.ms,1705521859800000000,1705521867670000000,0
jps.library.entities.serializer.load.entities.ms,1705521859800000000,1705521867670000000,0
workspaceModel.sync.entities.ms,1705521859800000000,1705521867670000000,0
jps.facet.change.listener.process.change.events.ms,1705521859800000000,1705521867670000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1705521859800000000,1705521867670000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1705521859800000000,1705521867670000000,0
jps.global.handle.changed.events.ms,1705521859800000000,1705521867670000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1705521859800000000,1705521867670000000,0
workspaceModel.save.cache.to.file.ms,1705521859800000000,1705521867670000000,22
workspaceModel.global.updates.count,1705521859800000000,1705521867670000000,0
workspaceModel.moduleBridge.update.option.ms,1705521859800000000,1705521867670000000,0
jps.app.storage.content.reader.load.component.ms,1705521859800000000,1705521867670000000,0
jps.global.get.libraries.ms,1705521859800000000,1705521867670000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1705521859800000000,1705521867670000000,393
workspaceModel.global.updates.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1705521859800000000,1705521867670000000,0
jps.save.global.entities.ms,1705521859800000000,1705521867670000000,0
jps.global.get.library.ms,1705521859800000000,1705521867670000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.entities.ms,1705521859800000000,1705521867670000000,0
workspaceModel.global.apply.state.to.project.ms,1705521859800000000,1705521867670000000,55
workspaceModel.mutableEntityStorage.add.entity.ms,1705521859800000000,1705521867670000000,0
jps.global.handle.before.change.events.ms,1705521859800000000,1705521867670000000,0
workspaceModel.moduleBridge.before.changed.ms,1705521859800000000,1705521867670000000,0
jps.facet.change.listener.before.change.events.ms,1705521859800000000,1705521867670000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1705521859800000000,1705521867670000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1705521859800000000,1705521867670000000,0
jps.app.storage.content.writer.save.component.ms,1705521859800000000,1705521867670000000,0
workspaceModel.orphan.listener.update.ms,1705521859800000000,1705521867670000000,3
workspaceModel.updates.count,1705521859800000000,1705521867670000000,2
workspaceModel.updates.ms,1705521859800000000,1705521867670000000,64
workspaceModel.init.bridges.ms,1705521859800000000,1705521867670000000,2
workspaceModel.check.recursive.update.ms,1705521859800000000,1705521867670000000,0
workspaceModel.collect.changes.ms,1705521859800000000,1705521867670000000,0
workspaceModel.updates.precise.ms,1705521859800000000,1705521867670000000,12
workspaceModel.pre.handlers.ms,1705521859800000000,1705521867670000000,0
workspaceModel.replace.project.model.ms,1705521859800000000,1705521867670000000,0
workspaceModel.to.snapshot.ms,1705521859800000000,1705521867670000000,0
workspaceModel.initializing.ms,1705521859800000000,1705521867670000000,2
workspaceModel.loading.total.ms,1705521859800000000,1705521867670000000,168
workspaceModel.loading.from.cache.ms,1705521859800000000,1705521867670000000,156
workspaceModel.update.unloaded.entities.ms,1705521859800000000,1705521867670000000,0
