# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalPagesRequested,1705508870013000000,1705508930032000000,585
FilePageCacheLockFree.totalPageAllocationsWaited,1705508870013000000,1705508930032000000,0
FilePageCacheLockFree.totalPagesWriteMs,1705508870013000000,1705508930032000000,0
FilePageCacheLockFree.totalBytesRequested,1705508870013000000,1705508930032000000,4792320
FilePageCache.totalPageLoadsUs,1705508870013000000,1705508930032000000,595458
FilePageCache.capacityInBytes,1705508870013000000,1705508930032000000,503316478
FilePageCache.maxCacheSizeInBytes,1705508870013000000,1705508930032000000,503324672
FilePageCacheLockFree.totalNativeBytesAllocated,1705508870013000000,1705508930032000000,180224
StreamlinedBlobStorage.recordsAllocated,1705508870013000000,1705508930032000000,74776
FilePageCacheLockFree.totalHeapBytesReclaimed,1705508870013000000,1705508930032000000,0
MappedFileStorage.totalPagesMapped,1705508870013000000,1705508930032000000,17
MappedFileStorage.totalBytesMapped,1705508870013000000,1705508930032000000,140771328
FilePageCacheLockFree.totalPagesRequestsMs,1705508870013000000,1705508930032000000,30
FilePageCacheLockFree.totalClosedStoragesReclaimed,1705508870013000000,1705508930032000000,0
FilePageCache.totalPageDisposalsUs,1705508870013000000,1705508930032000000,1674
StreamlinedBlobStorage.recordsDeleted,1705508870013000000,1705508930032000000,27
FilePageCacheLockFree.totalHeapBytesAllocated,1705508870013000000,1705508930032000000,0
StorageLockContext.competingThreads.avg,1705508870013000000,1705508930032000000,0.0
StorageLockContext.competingThreads.max,1705508870013000000,1705508930032000000,0
FilePageCacheLockFree.totalPagesWritten,1705508870013000000,1705508930032000000,3
DirectByteBufferAllocator.hits,1705508870013000000,1705508930032000000,74
FilePageCacheLockFree.nativeBytesInUse,1705508870013000000,1705508930032000000,180224
FilePageCache.pageFastCacheHits,1705508870013000000,1705508930032000000,101461
FilePageCache.uncachedFileAccess,1705508870013000000,1705508930032000000,384
FilePageCacheLockFree.heapBytesInUse,1705508870013000000,1705508930032000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1705508870013000000,1705508930032000000,120
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705508870013000000,1705508930032000000,1048576
StorageLockContext.competingThreads.90P,1705508870013000000,1705508930032000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1705508870013000000,1705508930032000000,113
FilePageCacheLockFree.totalPagesReclaimed,1705508870013000000,1705508930032000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1705508870013000000,1705508930032000000,503513088
FlushQueue.executionTimeAvgNs,1705508870013000000,1705508930032000000,0.0
NonBlockingReadAction.failedExecutionsCount,1705508870013000000,1705508930032000000,4
AWTEventQueue.dispatchTimeAvgNs,1705508870013000000,1705508930032000000,0.0
FlushQueue.waitingTime90PNs,1705508870013000000,1705508930032000000,0
FlushQueue.queueSizeAvg,1705508870013000000,1705508930032000000,0.0
FlushQueue.executionTimeMaxNs,1705508870013000000,1705508930032000000,0
FlushQueue.waitingTimeAvgNs,1705508870013000000,1705508930032000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1705508870013000000,1705508930032000000,7652569953
FlushQueue.queueSizeMax,1705508870013000000,1705508930032000000,0
NonBlockingReadAction.failedExecutionTimeUs,1705508870013000000,1705508930032000000,296741
FlushQueue.executionTime90PNs,1705508870013000000,1705508930032000000,0
FlushQueue.waitingTimeMaxNs,1705508870013000000,1705508930032000000,0
WriteAction.executionsCount,1705508870013000000,1705508930032000000,23
ReadAction.executionsCount,1705508870013000000,1705508930032000000,176341
AWTEventQueue.eventsDispatched,1705508870013000000,1705508930032000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705508870013000000,1705508930032000000,1067
AWTEventQueue.dispatchTime90PNs,1705508870013000000,1705508930032000000,0
AWTEventQueue.dispatchTimeMaxNs,1705508870013000000,1705508930032000000,0
FlushQueue.tasksExecuted,1705508870013000000,1705508930032000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1705508870013000000,1705508930032000000,1341098
FlushQueue.queueSize90P,1705508870013000000,1705508930032000000,0
OS.loadAverage,1705508870013000000,1705508930032000000,0.8388671875
JVM.usedHeapBytes,1705508870013000000,1705508930032000000,384734720
JVM.totalBytesAllocated,1705508870013000000,1705508930032000000,2675209264
JVM.maxNativeBytes,1705508870013000000,1705508930032000000,-1
JVM.totalCpuTimeMs,1705508870013000000,1705508930032000000,70380
JVM.usedNativeBytes,1705508870013000000,1705508930032000000,459026280
JVM.threadCount,1705508870013000000,1705508930032000000,163
JVM.GC.collectionTimesMs,1705508870013000000,1705508930032000000,254
JVM.GC.collections,1705508870013000000,1705508930032000000,23
JVM.maxHeapBytes,1705508870013000000,1705508930032000000,2147483648
FileNameCache.queries,1705508930032000000,1705508990025000000,144219
FileNameCache.totalMisses,1705508930032000000,1705508990025000000,586
workspaceModel.loading.from.cache.ms,1705508930032000000,1705508990025000000,138
workspaceModel.initializing.ms,1705508930032000000,1705508990025000000,2
workspaceModel.updates.precise.ms,1705508930032000000,1705508990025000000,19
workspaceModel.update.unloaded.entities.ms,1705508930032000000,1705508990025000000,0
workspaceModel.collect.changes.ms,1705508930032000000,1705508990025000000,0
workspaceModel.init.bridges.ms,1705508930032000000,1705508990025000000,2
workspaceModel.check.recursive.update.ms,1705508930032000000,1705508990025000000,2
workspaceModel.updates.count,1705508930032000000,1705508990025000000,3
workspaceModel.updates.ms,1705508930032000000,1705508990025000000,68
workspaceModel.loading.total.ms,1705508930032000000,1705508990025000000,166
workspaceModel.replace.project.model.ms,1705508930032000000,1705508990025000000,0
workspaceModel.to.snapshot.ms,1705508930032000000,1705508990025000000,1
workspaceModel.pre.handlers.ms,1705508930032000000,1705508990025000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1705508930032000000,1705508990025000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1705508930032000000,1705508990025000000,0
jps.library.entities.serializer.load.entities.ms,1705508930032000000,1705508990025000000,0
jps.global.get.library.ms,1705508930032000000,1705508990025000000,0
jps.app.storage.content.reader.load.component.ms,1705508930032000000,1705508990025000000,1
jps.facet.change.listener.before.change.events.ms,1705508930032000000,1705508990025000000,1
jps.library.entities.serializer.save.entities.ms,1705508930032000000,1705508990025000000,0
jps.global.get.libraries.ms,1705508930032000000,1705508990025000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1705508930032000000,1705508990025000000,1
jps.load.project.to.empty.storage.ms,1705508930032000000,1705508990025000000,106
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1705508930032000000,1705508990025000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1705508930032000000,1705508990025000000,0
workspaceModel.load.cache.from.file.ms,1705508930032000000,1705508990025000000,135
jps.project.serializers.load.ms,1705508930032000000,1705508990025000000,26
